OrderID,accm_txn_create_time,accm_txn_complete_time,txn_process_time_hours
O6324,04:13.0,NULL,NULL
O6325,04:13.0,NULL,NULL
O6326,04:13.0,NULL,NULL
O6327,04:13.0,NULL,NULL
O6328,04:13.0,NULL,NULL
O6329,04:13.0,NULL,NULL
O6330,04:13.0,NULL,NULL
O6331,04:13.0,NULL,NULL
O6332,04:13.0,NULL,NULL
O6333,04:13.0,NULL,NULL
O6334,04:13.0,NULL,NULL
O6335,04:13.0,NULL,NULL
O6336,04:13.0,NULL,NULL
O6337,04:13.0,NULL,NULL
O6338,04:13.0,NULL,NULL
O6339,04:13.0,NULL,NULL
O6340,04:13.0,NULL,NULL
O6341,04:13.0,NULL,NULL
O6342,04:13.0,NULL,NULL
O6343,04:13.0,NULL,NULL
O6344,04:13.0,NULL,NULL
O6345,04:13.0,NULL,NULL
O6346,04:13.0,NULL,NULL
O6347,04:13.0,NULL,NULL
O6348,04:13.0,NULL,NULL
O6349,04:13.0,NULL,NULL
O6350,04:13.0,NULL,NULL
O6351,04:13.0,NULL,NULL
O6352,04:13.0,NULL,NULL
O6353,04:13.0,NULL,NULL
O6354,04:13.0,NULL,NULL
O6355,04:13.0,NULL,NULL
O6356,04:13.0,NULL,NULL
O6357,04:13.0,NULL,NULL
O6358,04:13.0,NULL,NULL
O6359,04:13.0,NULL,NULL
O6360,04:13.0,NULL,NULL
O6361,04:13.0,NULL,NULL
O6362,04:13.0,NULL,NULL
O6363,04:13.0,NULL,NULL
O6364,04:13.0,NULL,NULL
O6365,04:13.0,NULL,NULL
O6366,04:13.0,NULL,NULL
O6367,04:13.0,NULL,NULL
O6368,04:13.0,NULL,NULL
O6369,04:13.0,NULL,NULL
O6370,04:13.0,NULL,NULL
O6371,04:13.0,NULL,NULL
O6372,04:13.0,NULL,NULL
O6373,04:13.0,NULL,NULL
O6374,04:13.0,NULL,NULL
O6375,04:13.0,NULL,NULL
O6376,04:13.0,NULL,NULL
O6377,04:13.0,NULL,NULL
O6378,04:13.0,NULL,NULL
O6379,04:13.0,NULL,NULL
O6380,04:13.0,NULL,NULL
O6381,04:13.0,NULL,NULL
O6382,04:13.0,NULL,NULL
O6383,04:13.0,NULL,NULL
O6384,04:13.0,NULL,NULL
O6385,04:13.0,NULL,NULL
O6386,04:13.0,NULL,NULL
O6387,04:13.0,NULL,NULL
O6388,04:13.0,NULL,NULL
O6389,04:13.0,NULL,NULL
O6390,04:13.0,NULL,NULL
O6391,04:13.0,NULL,NULL
O6392,04:13.0,NULL,NULL
O6393,04:13.0,NULL,NULL
O6394,04:13.0,NULL,NULL
O6395,04:13.0,NULL,NULL
O6396,04:13.0,NULL,NULL
O6397,04:13.0,NULL,NULL
O6398,04:13.0,NULL,NULL
O6399,04:13.0,NULL,NULL
O6400,04:13.0,NULL,NULL
O6401,04:13.0,NULL,NULL
O6402,04:13.0,NULL,NULL
O6403,04:13.0,NULL,NULL
O6404,04:13.0,NULL,NULL
O6405,04:13.0,NULL,NULL
O6406,04:13.0,NULL,NULL
O6407,04:13.0,NULL,NULL
O6408,04:13.0,NULL,NULL
O6409,04:13.0,NULL,NULL
O6410,04:13.0,NULL,NULL
O6411,04:13.0,NULL,NULL
O6412,04:13.0,NULL,NULL
O6413,04:13.0,NULL,NULL
O6414,04:13.0,NULL,NULL
O6415,04:13.0,NULL,NULL
O6416,04:13.0,NULL,NULL
O6417,04:13.0,NULL,NULL
O6418,04:13.0,NULL,NULL
O6419,04:13.0,NULL,NULL
O6420,04:13.0,NULL,NULL
O6421,04:13.0,NULL,NULL
O6422,04:13.0,NULL,NULL
O6423,04:13.0,NULL,NULL
O6424,04:13.0,NULL,NULL
O6425,04:13.0,NULL,NULL
O6426,04:13.0,NULL,NULL
O6427,04:13.0,NULL,NULL
O6428,04:13.0,NULL,NULL
O6429,04:13.0,NULL,NULL
O6430,04:13.0,NULL,NULL
O6431,04:13.0,NULL,NULL
O6432,04:13.0,NULL,NULL
O6433,04:13.0,NULL,NULL
O6434,04:13.0,NULL,NULL
O6435,04:13.0,NULL,NULL
O6436,04:13.0,NULL,NULL
O6437,04:13.0,NULL,NULL
O6438,04:13.0,NULL,NULL
O6439,04:13.0,NULL,NULL
O6440,04:13.0,NULL,NULL
O6441,04:13.0,NULL,NULL
O6442,04:13.0,NULL,NULL
O6443,04:13.0,NULL,NULL
O6444,04:13.0,NULL,NULL
O6445,04:13.0,NULL,NULL
O6446,04:13.0,NULL,NULL
O6447,04:13.0,NULL,NULL
O6448,04:13.0,NULL,NULL
O6449,04:13.0,NULL,NULL
O6450,04:13.0,NULL,NULL
O6451,04:13.0,NULL,NULL
O6452,04:13.0,NULL,NULL
O6453,04:13.0,NULL,NULL
O6454,04:13.0,NULL,NULL
O6455,04:13.0,NULL,NULL
O6456,04:13.0,NULL,NULL
O6457,04:13.0,NULL,NULL
O6458,04:13.0,NULL,NULL
O6459,04:13.0,NULL,NULL
O6460,04:13.0,NULL,NULL
O6461,04:13.0,NULL,NULL
O6462,04:13.0,NULL,NULL
O6463,04:13.0,NULL,NULL
O6464,04:13.0,NULL,NULL
O6465,04:13.0,NULL,NULL
O6466,04:13.0,NULL,NULL
O6467,04:13.0,NULL,NULL
O6468,04:13.0,NULL,NULL
O6469,04:13.0,NULL,NULL
O6470,04:13.0,NULL,NULL
O6471,04:13.0,NULL,NULL
O6472,04:13.0,NULL,NULL
O6473,04:13.0,NULL,NULL
O6474,04:13.0,NULL,NULL
O6475,04:13.0,NULL,NULL
O6476,04:13.0,NULL,NULL
O6477,04:13.0,NULL,NULL
O6478,04:13.0,NULL,NULL
O6479,04:13.0,NULL,NULL
O6480,04:13.0,NULL,NULL
O6481,04:13.0,NULL,NULL
O6482,04:13.0,NULL,NULL
O6483,04:13.0,NULL,NULL
O6484,04:13.0,NULL,NULL
O6485,04:13.0,NULL,NULL
O6486,04:13.0,NULL,NULL
O6487,04:13.0,NULL,NULL
O6488,04:13.0,NULL,NULL
O6489,04:13.0,NULL,NULL
O6490,04:13.0,NULL,NULL
O6491,04:13.0,NULL,NULL
O6492,04:13.0,NULL,NULL
O6493,04:13.0,NULL,NULL
O6494,04:13.0,NULL,NULL
O6495,04:13.0,NULL,NULL
O6496,04:13.0,NULL,NULL
O6497,04:13.0,NULL,NULL
O6498,04:13.0,NULL,NULL
O6499,04:13.0,NULL,NULL
O6500,04:13.0,NULL,NULL
O6501,04:13.0,NULL,NULL
O6502,04:13.0,NULL,NULL
O6503,04:13.0,NULL,NULL
O6504,04:13.0,NULL,NULL
O6505,04:13.0,NULL,NULL
O6506,04:13.0,NULL,NULL
O6507,04:13.0,NULL,NULL
O6508,04:13.0,NULL,NULL
O6509,04:13.0,NULL,NULL
O6510,04:13.0,NULL,NULL
O6511,04:13.0,NULL,NULL
O6512,04:13.0,NULL,NULL
O6513,04:13.0,NULL,NULL
O6514,04:13.0,NULL,NULL
O6515,04:13.0,NULL,NULL
O6516,04:13.0,NULL,NULL
O6517,04:13.0,NULL,NULL
O6518,04:13.0,NULL,NULL
O6519,04:13.0,NULL,NULL
O6520,04:13.0,NULL,NULL
O6521,04:13.0,NULL,NULL
O6522,04:13.0,NULL,NULL
O6523,04:13.0,NULL,NULL
O6524,04:13.0,NULL,NULL
O6525,04:13.0,NULL,NULL
O6526,04:13.0,NULL,NULL
O6527,04:13.0,NULL,NULL
O6528,04:13.0,NULL,NULL
O6529,04:13.0,NULL,NULL
O6530,04:13.0,NULL,NULL
O6531,04:13.0,NULL,NULL
O6532,04:13.0,NULL,NULL
O6533,04:13.0,NULL,NULL
O6534,04:13.0,NULL,NULL
O6535,04:13.0,NULL,NULL
O6536,04:13.0,NULL,NULL
O6537,04:13.0,NULL,NULL
O6538,04:13.0,NULL,NULL
O6539,04:13.0,NULL,NULL
O6540,04:13.0,NULL,NULL
O6541,04:13.0,NULL,NULL
O6542,04:13.0,NULL,NULL
O6543,04:13.0,NULL,NULL
O6544,04:13.0,NULL,NULL
O6545,04:13.0,NULL,NULL
O6546,04:13.0,NULL,NULL
O6547,04:13.0,NULL,NULL
O6548,04:13.0,NULL,NULL
O6549,04:13.0,NULL,NULL
O6550,04:13.0,NULL,NULL
O6551,04:13.0,NULL,NULL
O6552,04:13.0,NULL,NULL
O6553,04:13.0,NULL,NULL
O6554,04:13.0,NULL,NULL
O6555,04:13.0,NULL,NULL
O6556,04:13.0,NULL,NULL
O6557,04:13.0,NULL,NULL
O6558,04:13.0,NULL,NULL
O6559,04:13.0,NULL,NULL
O6560,04:13.0,NULL,NULL
O6561,04:13.0,NULL,NULL
O6562,04:13.0,NULL,NULL
O6563,04:13.0,NULL,NULL
O6564,04:13.0,NULL,NULL
O6565,04:13.0,NULL,NULL
O6566,04:13.0,NULL,NULL
O6567,04:13.0,NULL,NULL
O6568,04:13.0,NULL,NULL
O6569,04:13.0,NULL,NULL
O6570,04:13.0,NULL,NULL
O6571,04:13.0,NULL,NULL
O6572,04:13.0,NULL,NULL
O6573,04:13.0,NULL,NULL
O6574,04:13.0,NULL,NULL
O6575,04:13.0,NULL,NULL
O6576,04:13.0,NULL,NULL
O6577,04:13.0,NULL,NULL
O6578,04:13.0,NULL,NULL
O6579,04:13.0,NULL,NULL
O6580,04:13.0,NULL,NULL
O6581,04:13.0,NULL,NULL
O6582,04:13.0,NULL,NULL
O6583,04:13.0,NULL,NULL
O6584,04:13.0,NULL,NULL
O6585,04:13.0,NULL,NULL
O6586,04:13.0,NULL,NULL
O6587,04:13.0,NULL,NULL
O6588,04:13.0,NULL,NULL
O6589,04:13.0,NULL,NULL
O6590,04:13.0,NULL,NULL
O6591,04:13.0,NULL,NULL
O6592,04:13.0,NULL,NULL
O6593,04:13.0,NULL,NULL
O6594,04:13.0,NULL,NULL
O6595,04:13.0,NULL,NULL
O6596,04:13.0,NULL,NULL
O6597,04:13.0,NULL,NULL
O6598,04:13.0,NULL,NULL
O6599,04:13.0,NULL,NULL
O6600,04:13.0,NULL,NULL
O6601,04:13.0,NULL,NULL
O6602,04:13.0,NULL,NULL
O6603,04:13.0,NULL,NULL
O6604,04:13.0,NULL,NULL
O6605,04:13.0,NULL,NULL
O6606,04:13.0,NULL,NULL
O6607,04:13.0,NULL,NULL
O6608,04:13.0,NULL,NULL
O6609,04:13.0,NULL,NULL
O6610,04:13.0,NULL,NULL
O6611,04:13.0,NULL,NULL
O6612,04:13.0,NULL,NULL
O6613,04:13.0,NULL,NULL
O6614,04:13.0,NULL,NULL
O6615,04:13.0,NULL,NULL
O6616,04:13.0,NULL,NULL
O6617,04:13.0,NULL,NULL
O6618,04:13.0,NULL,NULL
O6619,04:13.0,NULL,NULL
O6620,04:13.0,NULL,NULL
O6621,04:13.0,NULL,NULL
O6622,04:13.0,NULL,NULL
O6623,04:13.0,NULL,NULL
O6624,04:13.0,NULL,NULL
O6625,04:13.0,NULL,NULL
O6626,04:13.0,NULL,NULL
O6627,04:13.0,NULL,NULL
O6628,04:13.0,NULL,NULL
O6629,04:13.0,NULL,NULL
O6630,04:13.0,NULL,NULL
O6631,04:13.0,NULL,NULL
O6632,04:13.0,NULL,NULL
O6633,04:13.0,NULL,NULL
O6634,04:13.0,NULL,NULL
O6635,04:13.0,NULL,NULL
O6636,04:13.0,NULL,NULL
O6637,04:13.0,NULL,NULL
O6638,04:13.0,NULL,NULL
O6639,04:13.0,NULL,NULL
O6640,04:13.0,NULL,NULL
O6641,04:13.0,NULL,NULL
O6642,04:13.0,NULL,NULL
O6643,04:13.0,NULL,NULL
O6644,04:13.0,NULL,NULL
O6645,04:13.0,NULL,NULL
O6646,04:13.0,NULL,NULL
O6647,04:13.0,NULL,NULL
O6648,04:13.0,NULL,NULL
O6649,04:13.0,NULL,NULL
O6650,04:13.0,NULL,NULL
O6651,04:13.0,NULL,NULL
O6652,04:13.0,NULL,NULL
O6653,04:13.0,NULL,NULL
O6654,04:13.0,NULL,NULL
O6655,04:13.0,NULL,NULL
O6656,04:13.0,NULL,NULL
O6657,04:13.0,NULL,NULL
O6658,04:13.0,NULL,NULL
O6659,04:13.0,NULL,NULL
O6660,04:13.0,NULL,NULL
O6661,04:13.0,NULL,NULL
O6662,04:13.0,NULL,NULL
O6663,04:13.0,NULL,NULL
O6664,04:13.0,NULL,NULL
O6665,04:13.0,NULL,NULL
O6666,04:13.0,NULL,NULL
O6667,04:13.0,NULL,NULL
O6668,04:13.0,NULL,NULL
O6669,04:13.0,NULL,NULL
O6670,04:13.0,NULL,NULL
O6671,04:13.0,NULL,NULL
O6672,04:13.0,NULL,NULL
O6673,04:13.0,NULL,NULL
O6674,04:13.0,NULL,NULL
O6675,04:13.0,NULL,NULL
O6676,04:13.0,NULL,NULL
O6677,04:13.0,NULL,NULL
O6678,04:13.0,NULL,NULL
O6679,04:13.0,NULL,NULL
O6680,04:13.0,NULL,NULL
O6681,04:13.0,NULL,NULL
O6682,04:13.0,NULL,NULL
O6683,04:13.0,NULL,NULL
O6684,04:13.0,NULL,NULL
O6685,04:13.0,NULL,NULL
O6686,04:13.0,NULL,NULL
O6687,04:13.0,NULL,NULL
O6688,04:13.0,NULL,NULL
O6689,04:13.0,NULL,NULL
O6690,04:13.0,NULL,NULL
O6691,04:13.0,NULL,NULL
O6692,04:13.0,NULL,NULL
O6693,04:13.0,NULL,NULL
O6694,04:13.0,NULL,NULL
O6695,04:13.0,NULL,NULL
O6696,04:13.0,NULL,NULL
O6697,04:13.0,NULL,NULL
O6698,04:13.0,NULL,NULL
O6699,04:13.0,NULL,NULL
O6700,04:13.0,NULL,NULL
O6701,04:13.0,NULL,NULL
O6702,04:13.0,NULL,NULL
O6703,04:13.0,NULL,NULL
O6704,04:13.0,NULL,NULL
O6705,04:13.0,NULL,NULL
O6706,04:13.0,NULL,NULL
O6707,04:13.0,NULL,NULL
O6708,04:13.0,NULL,NULL
O6709,04:13.0,NULL,NULL
O6710,04:13.0,NULL,NULL
O6711,04:13.0,NULL,NULL
O6712,04:13.0,NULL,NULL
O6713,04:13.0,NULL,NULL
O6714,04:13.0,NULL,NULL
O6715,04:13.0,NULL,NULL
O6716,04:13.0,NULL,NULL
O6717,04:13.0,NULL,NULL
O6718,04:13.0,NULL,NULL
O6719,04:13.0,NULL,NULL
O6720,04:13.0,NULL,NULL
O6721,04:13.0,NULL,NULL
O6722,04:13.0,NULL,NULL
O6723,04:13.0,NULL,NULL
O6724,04:13.0,NULL,NULL
O6725,04:13.0,NULL,NULL
O6726,04:13.0,NULL,NULL
O6727,04:13.0,NULL,NULL
O6728,04:13.0,NULL,NULL
O6729,04:13.0,NULL,NULL
O6730,04:13.0,NULL,NULL
O6731,04:13.0,NULL,NULL
O6732,04:13.0,NULL,NULL
O6733,04:13.0,NULL,NULL
O6734,04:13.0,NULL,NULL
O6735,04:13.0,NULL,NULL
O6736,04:13.0,NULL,NULL
O6737,04:13.0,NULL,NULL
O6738,04:13.0,NULL,NULL
O6739,04:13.0,NULL,NULL
O6740,04:13.0,NULL,NULL
O6741,04:13.0,NULL,NULL
O6742,04:13.0,NULL,NULL
O6743,04:13.0,NULL,NULL
O6744,04:13.0,NULL,NULL
O6745,04:13.0,NULL,NULL
O6746,04:13.0,NULL,NULL
O6747,04:13.0,NULL,NULL
O6748,04:13.0,NULL,NULL
O6749,04:13.0,NULL,NULL
O6750,04:13.0,NULL,NULL
O6751,04:13.0,NULL,NULL
O6752,04:13.0,NULL,NULL
O6753,04:13.0,NULL,NULL
O6754,04:13.0,NULL,NULL
O6755,04:13.0,NULL,NULL
O6756,04:13.0,NULL,NULL
O6757,04:13.0,NULL,NULL
O6758,04:13.0,NULL,NULL
O6759,04:13.0,NULL,NULL
O6760,04:13.0,NULL,NULL
O6761,04:13.0,NULL,NULL
O6762,04:13.0,NULL,NULL
O6763,04:13.0,NULL,NULL
O6764,04:13.0,NULL,NULL
O6765,04:13.0,NULL,NULL
O6766,04:13.0,NULL,NULL
O6767,04:13.0,NULL,NULL
O6768,04:13.0,NULL,NULL
O6769,04:13.0,NULL,NULL
O6770,04:13.0,NULL,NULL
O6771,04:13.0,NULL,NULL
O6772,04:13.0,NULL,NULL
O6773,04:13.0,NULL,NULL
O6774,04:13.0,NULL,NULL
O6775,04:13.0,NULL,NULL
O6776,04:13.0,NULL,NULL
O6777,04:13.0,NULL,NULL
O6778,04:13.0,NULL,NULL
O6779,04:13.0,NULL,NULL
O6780,04:13.0,NULL,NULL
O6781,04:13.0,NULL,NULL
O6782,04:13.0,NULL,NULL
O6783,04:13.0,NULL,NULL
O6784,04:13.0,NULL,NULL
O6785,04:13.0,NULL,NULL
O6786,04:13.0,NULL,NULL
O6787,04:13.0,NULL,NULL
O6788,04:13.0,NULL,NULL
O6789,04:13.0,NULL,NULL
O6790,04:13.0,NULL,NULL
O6791,04:13.0,NULL,NULL
O6792,04:13.0,NULL,NULL
O6793,04:13.0,NULL,NULL
O6794,04:13.0,NULL,NULL
O6795,04:13.0,NULL,NULL
O6796,04:13.0,NULL,NULL
O6797,04:13.0,NULL,NULL
O6798,04:13.0,NULL,NULL
O6799,04:13.0,NULL,NULL
O6800,04:13.0,NULL,NULL
O6801,04:13.0,NULL,NULL
O6802,04:13.0,NULL,NULL
O6803,04:13.0,NULL,NULL
O6804,04:13.0,NULL,NULL
O6805,04:13.0,NULL,NULL
O6806,04:13.0,NULL,NULL
O6807,04:13.0,NULL,NULL
O6808,04:13.0,NULL,NULL
O6809,04:13.0,NULL,NULL
O6810,04:13.0,NULL,NULL
O6811,04:13.0,NULL,NULL
O6812,04:13.0,NULL,NULL
O6813,04:13.0,NULL,NULL
O6814,04:13.0,NULL,NULL
O6815,04:13.0,NULL,NULL
O6816,04:13.0,NULL,NULL
O6817,04:13.0,NULL,NULL
O6818,04:13.0,NULL,NULL
O6819,04:13.0,NULL,NULL
O6820,04:13.0,NULL,NULL
O6821,04:13.0,NULL,NULL
O6822,04:13.0,NULL,NULL
O6823,04:13.0,NULL,NULL
O6824,04:13.0,NULL,NULL
O6825,04:13.0,NULL,NULL
O6826,04:13.0,NULL,NULL
O6827,04:13.0,NULL,NULL
O6828,04:13.0,NULL,NULL
O6829,04:13.0,NULL,NULL
O6830,04:13.0,NULL,NULL
O6831,04:13.0,NULL,NULL
O6832,04:13.0,NULL,NULL
O6833,04:13.0,NULL,NULL
O6834,04:13.0,NULL,NULL
O6835,04:13.0,NULL,NULL
O6836,04:13.0,NULL,NULL
O6837,04:13.0,NULL,NULL
O6838,04:13.0,NULL,NULL
O6839,04:13.0,NULL,NULL
O6840,04:13.0,NULL,NULL
O6841,04:13.0,NULL,NULL
O6842,04:13.0,NULL,NULL
O6843,04:13.0,NULL,NULL
O6844,04:13.0,NULL,NULL
O6845,04:13.0,NULL,NULL
O6846,04:13.0,NULL,NULL
O6847,04:13.0,NULL,NULL
O6848,04:13.0,NULL,NULL
O6849,04:13.0,NULL,NULL
O6850,04:13.0,NULL,NULL
O6851,04:13.0,NULL,NULL
O6852,04:13.0,NULL,NULL
O6853,04:13.0,NULL,NULL
O6854,04:13.0,NULL,NULL
O6855,04:13.0,NULL,NULL
O6856,04:13.0,NULL,NULL
O6857,04:13.0,NULL,NULL
O6858,04:13.0,NULL,NULL
O6859,04:13.0,NULL,NULL
O6860,04:13.0,NULL,NULL
O6861,04:13.0,NULL,NULL
O6862,04:13.0,NULL,NULL
O6863,04:13.0,NULL,NULL
O6864,04:13.0,NULL,NULL
O6865,04:13.0,NULL,NULL
O6866,04:13.0,NULL,NULL
O6867,04:13.0,NULL,NULL
O6868,04:13.0,NULL,NULL
O6869,04:13.0,NULL,NULL
O6870,04:13.0,NULL,NULL
O6871,04:13.0,NULL,NULL
O6872,04:13.0,NULL,NULL
O6873,04:13.0,NULL,NULL
O6874,04:13.0,NULL,NULL
O6875,04:13.0,NULL,NULL
O6876,04:13.0,NULL,NULL
O6877,04:13.0,NULL,NULL
O6878,04:13.0,NULL,NULL
O6879,04:13.0,NULL,NULL
O6880,04:13.0,NULL,NULL
O6881,04:13.0,NULL,NULL
O6882,04:13.0,NULL,NULL
O6883,04:13.0,NULL,NULL
O6884,04:13.0,NULL,NULL
O6885,04:13.0,NULL,NULL
O6886,04:13.0,NULL,NULL
O6887,04:13.0,NULL,NULL
O6888,04:13.0,NULL,NULL
O6889,04:13.0,NULL,NULL
O6890,04:13.0,NULL,NULL
O6891,04:13.0,NULL,NULL
O6892,04:13.0,NULL,NULL
O6893,04:13.0,NULL,NULL
O6894,04:13.0,NULL,NULL
O6895,04:13.0,NULL,NULL
O6896,04:13.0,NULL,NULL
O6897,04:13.0,NULL,NULL
O6898,04:13.0,NULL,NULL
O6899,04:13.0,NULL,NULL
O6900,04:13.0,NULL,NULL
O6901,04:13.0,NULL,NULL
O6902,04:13.0,NULL,NULL
O6903,04:13.0,NULL,NULL
O6904,04:13.0,NULL,NULL
O6905,04:13.0,NULL,NULL
O6906,04:13.0,NULL,NULL
O6907,04:13.0,NULL,NULL
O6908,04:13.0,NULL,NULL
O6909,04:13.0,NULL,NULL
O6910,04:13.0,NULL,NULL
O6911,04:13.0,NULL,NULL
O6912,04:13.0,NULL,NULL
O6913,04:13.0,NULL,NULL
O6914,04:13.0,NULL,NULL
O6915,04:13.0,NULL,NULL
O6916,04:13.0,NULL,NULL
O6917,04:13.0,NULL,NULL
O6918,04:13.0,NULL,NULL
O6919,04:13.0,NULL,NULL
O6920,04:13.0,NULL,NULL
O6921,04:13.0,NULL,NULL
O6922,04:13.0,NULL,NULL
O6923,04:13.0,NULL,NULL
O6924,04:13.0,NULL,NULL
O6925,04:13.0,NULL,NULL
O6926,04:13.0,NULL,NULL
O6927,04:13.0,NULL,NULL
O6928,04:13.0,NULL,NULL
O6929,04:13.0,NULL,NULL
O6930,04:13.0,NULL,NULL
O6931,04:13.0,NULL,NULL
O6932,04:13.0,NULL,NULL
O6933,04:13.0,NULL,NULL
O6934,04:13.0,NULL,NULL
O6935,04:13.0,NULL,NULL
O6936,04:13.0,NULL,NULL
O6937,04:13.0,NULL,NULL
O6938,04:13.0,NULL,NULL
O6939,04:13.0,NULL,NULL
O6940,04:13.0,NULL,NULL
O6941,04:13.0,NULL,NULL
O6942,04:13.0,NULL,NULL
O6943,04:13.0,NULL,NULL
O6944,04:13.0,NULL,NULL
O6945,04:13.0,NULL,NULL
O6946,04:13.0,NULL,NULL
O6947,04:13.0,NULL,NULL
O6948,04:13.0,NULL,NULL
O6949,04:13.0,NULL,NULL
O6950,04:13.0,NULL,NULL
O6951,04:13.0,NULL,NULL
O6952,04:13.0,NULL,NULL
O6953,04:13.0,NULL,NULL
O6954,04:13.0,NULL,NULL
O6955,04:13.0,NULL,NULL
O6956,04:13.0,NULL,NULL
O6957,04:13.0,NULL,NULL
O6958,04:13.0,NULL,NULL
O6959,04:13.0,NULL,NULL
O6960,04:13.0,NULL,NULL
O6961,04:13.0,NULL,NULL
O6962,04:13.0,NULL,NULL
O6963,04:13.0,NULL,NULL
O6964,04:13.0,NULL,NULL
O6965,04:13.0,NULL,NULL
O6966,04:13.0,NULL,NULL
O6967,04:13.0,NULL,NULL
O6968,04:13.0,NULL,NULL
O6969,04:13.0,NULL,NULL
O6970,04:13.0,NULL,NULL
O6971,04:13.0,NULL,NULL
O6972,04:13.0,NULL,NULL
O6973,04:13.0,NULL,NULL
O6974,04:13.0,NULL,NULL
O6975,04:13.0,NULL,NULL
O6976,04:13.0,NULL,NULL
O6977,04:13.0,NULL,NULL
O6978,04:13.0,NULL,NULL
O6979,04:13.0,NULL,NULL
O6980,04:13.0,NULL,NULL
O6981,04:13.0,NULL,NULL
O6982,04:13.0,NULL,NULL
O6983,04:13.0,NULL,NULL
O6984,04:13.0,NULL,NULL
O6985,04:13.0,NULL,NULL
O6986,04:13.0,NULL,NULL
O6987,04:13.0,NULL,NULL
O6988,04:13.0,NULL,NULL
O6989,04:13.0,NULL,NULL
O6990,04:13.0,NULL,NULL
O6991,04:13.0,NULL,NULL
O6992,04:13.0,NULL,NULL
O6993,04:13.0,NULL,NULL
O6994,04:13.0,NULL,NULL
O6995,04:13.0,NULL,NULL
O6996,04:13.0,NULL,NULL
O6997,04:13.0,NULL,NULL
O6998,04:13.0,NULL,NULL
O6999,04:13.0,NULL,NULL
O7000,04:13.0,NULL,NULL
O7001,04:13.0,NULL,NULL
O7002,04:13.0,NULL,NULL
O7003,04:13.0,NULL,NULL
O7004,04:13.0,NULL,NULL
O7005,04:13.0,NULL,NULL
O7006,04:13.0,NULL,NULL
O7007,04:13.0,NULL,NULL
O7008,04:13.0,NULL,NULL
O7009,04:13.0,NULL,NULL
O7010,04:13.0,NULL,NULL
O7011,04:13.0,NULL,NULL
O7012,04:13.0,NULL,NULL
O7013,04:13.0,NULL,NULL
O7014,04:13.0,NULL,NULL
O7015,04:13.0,NULL,NULL
O7016,04:13.0,NULL,NULL
O7017,04:13.0,NULL,NULL
O7018,04:13.0,NULL,NULL
O7019,04:13.0,NULL,NULL
O7020,04:13.0,NULL,NULL
O7021,04:13.0,NULL,NULL
O7022,04:13.0,NULL,NULL
O7023,04:13.0,NULL,NULL
O7024,04:13.0,NULL,NULL
O7025,04:13.0,NULL,NULL
O7026,04:13.0,NULL,NULL
O7027,04:13.0,NULL,NULL
O7028,04:13.0,NULL,NULL
O7029,04:13.0,NULL,NULL
O7030,04:13.0,NULL,NULL
O7031,04:13.0,NULL,NULL
O7032,04:13.0,NULL,NULL
O7033,04:13.0,NULL,NULL
O7034,04:13.0,NULL,NULL
O7035,04:13.0,NULL,NULL
O7036,04:13.0,NULL,NULL
O7037,04:13.0,NULL,NULL
O7038,04:13.0,NULL,NULL
O7039,04:13.0,NULL,NULL
O7040,04:13.0,NULL,NULL
O7041,04:13.0,NULL,NULL
O7042,04:13.0,NULL,NULL
O7043,04:13.0,NULL,NULL
O7044,04:13.0,NULL,NULL
O7045,04:13.0,NULL,NULL
O7046,04:13.0,NULL,NULL
O7047,04:13.0,NULL,NULL
O7048,04:13.0,NULL,NULL
O7049,04:13.0,NULL,NULL
O7050,04:13.0,NULL,NULL
O7051,04:13.0,NULL,NULL
O7052,04:13.0,NULL,NULL
O7053,04:13.0,NULL,NULL
O7054,04:13.0,NULL,NULL
O7055,04:13.0,NULL,NULL
O7056,04:13.0,NULL,NULL
O7057,04:13.0,NULL,NULL
O7058,04:13.0,NULL,NULL
O7059,04:13.0,NULL,NULL
O7060,04:13.0,NULL,NULL
O7061,04:13.0,NULL,NULL
O7062,04:13.0,NULL,NULL
O7063,04:13.0,NULL,NULL
O7064,04:13.0,NULL,NULL
O7065,04:13.0,NULL,NULL
O7066,04:13.0,NULL,NULL
O7067,04:13.0,NULL,NULL
O7068,04:13.0,NULL,NULL
O7069,04:13.0,NULL,NULL
O7070,04:13.0,NULL,NULL
O7071,04:13.0,NULL,NULL
O7072,04:13.0,NULL,NULL
O7073,04:13.0,NULL,NULL
O7074,04:13.0,NULL,NULL
O7075,04:13.0,NULL,NULL
O7076,04:13.0,NULL,NULL
O7077,04:13.0,NULL,NULL
O7078,04:13.0,NULL,NULL
O7079,04:13.0,NULL,NULL
O7080,04:13.0,NULL,NULL
O7081,04:13.0,NULL,NULL
O7082,04:13.0,NULL,NULL
O7083,04:13.0,NULL,NULL
O7084,04:13.0,NULL,NULL
O7085,04:13.0,NULL,NULL
O7086,04:13.0,NULL,NULL
O7087,04:13.0,NULL,NULL
O7088,04:13.0,NULL,NULL
O7089,04:13.0,NULL,NULL
O7090,04:13.0,NULL,NULL
O7091,04:13.0,NULL,NULL
O7092,04:13.0,NULL,NULL
O7093,04:13.0,NULL,NULL
O7094,04:13.0,NULL,NULL
O7095,04:13.0,NULL,NULL
O7096,04:13.0,NULL,NULL
O7097,04:13.0,NULL,NULL
O7098,04:13.0,NULL,NULL
